"","0","1"
"1",0.947248425103887,0.0527515748961134
"2",0.953572388611416,0.0464276113885845
"3",0.999325109506729,0.000674890493271113
"4",0.99990178776065,9.82122393497939e-05
"5",0.999919847168578,8.01528314223405e-05
"6",0.999921582033929,7.84179660711575e-05
"7",0.999986729084331,1.3270915669319e-05
"8",0.999943818053601,5.61819463987916e-05
"9",0.999968130567399,3.18694326010977e-05
"10",0.999926659891293,7.33401087071207e-05
"11",0.999968675257608,3.13247423920813e-05
"12",0.999929478621819,7.05213781809893e-05
"13",0.999983030915867,1.69690841332457e-05
"14",0.99999531156408,4.6884359198502e-06
"15",0.999999497199502,5.02800497763446e-07
"16",0.999999954667646,4.53323535381421e-08
"17",0.999891631014256,0.000108368985743656
"18",0.999960445233728,3.95547662717898e-05
"19",0.999909911611322,9.00883886774968e-05
"20",0.999990833650068,9.16634993176087e-06
"21",0.999991378317401,8.62168259877535e-06
"22",0.999989910025991,1.00899740090455e-05
"23",0.999997924635606,2.07536439355508e-06
"24",0.999999999996019,3.98111538453708e-12
"25",0.999988061997739,1.19380022611767e-05
"26",0.999988749153571,1.12508464293916e-05
"27",0.999994144019526,5.85598047411993e-06
"28",0.999994615426967,5.38457303294995e-06
"29",0.99997321364348,2.67863565194494e-05
"30",0.94960602692608,0.0503939730739204
"31",0.942812648465397,0.0571873515346029
"32",0.976057052689922,0.0239429473100777
"33",0.984875804886945,0.015124195113055
"34",0.917289537739988,0.0827104622600117
"35",0.919325716107139,0.0806742838928611
"36",0.92031077828602,0.0796892217139802
"37",0.956530931123128,0.0434690688768721
"38",0.98310233739519,0.0168976626048096
"39",0.999993806991323,6.19300867699103e-06
"40",0.813623322194729,0.186376677805271
"41",0.454474012367728,0.545525987632272
"42",0.473347339788672,0.526652660211328
"43",0.0795631502756534,0.920436849724347
"44",0.871998138420723,0.128001861579277
"45",0.905491182378237,0.0945088176217633
"46",0.590470939880734,0.409529060119266
"47",0.00253911301245271,0.997460886987547
"48",1.75706900570482e-05,0.999982429309943
"49",7.77718913886988e-07,0.999999222281086
"50",0.632281313537273,0.367718686462727
"51",0.659621825980321,0.340378174019679
"52",0.94126986386356,0.0587301361364399
"53",0.940402515215278,0.0595974847847221
"54",0.936960015179347,0.0630399848206527
"55",0.999054524697834,0.000945475302166018
"56",0.999871955757261,0.000128044242738958
"57",0.999696387698706,0.000303612301293908
"58",0.999579378320168,0.00042062167983168
"59",0.999953518107393,4.64818926071531e-05
"60",0.999942431567525,5.75684324752513e-05
"61",0.999953706245733,4.62937542671961e-05
"62",0.999256141692282,0.000743858307718085
"63",0.999288725653452,0.000711274346548385
"64",0.999342666082044,0.000657333917956328
"65",0.997913409512098,0.00208659048790169
"66",0.997243261619188,0.00275673838081178
"67",0.997949726716424,0.00205027328357577
"68",0.999348103180455,0.000651896819545359
"69",0.999985995177998,1.40048220015556e-05
"70",0.999989100226876,1.08997731242643e-05
"71",0.999730856463924,0.00026914353607571
"72",0.00288017474193445,0.997119825258066
"73",5.90898744905404e-05,0.999940910125509
"74",0.000276094935781238,0.999723905064219
"75",1.38549029678744e-05,0.999986145097032
"76",8.46928423916924e-05,0.999915307157608
