INT1103,0.990235370821,0.00976462917923
INT1104,0.992985421045,0.0070145789554
INT1105,0.999844452874,0.000155547126363
INT1106,0.999978056805,2.19431950593e-05
INT1107,0.999969836533,3.01634668975e-05
INT1108,0.999966097728,3.39022718252e-05
INT1109,0.999995540297,4.45970294838e-06
INT1110,0.999971528609,2.84713909651e-05
INT1111,0.999987661551,1.2338449218e-05
INT1112,0.999967031227,3.29687734792e-05
INT1113,0.999987276008,1.27239921696e-05
INT1114,0.999968445679,3.15543208633e-05
INT1115,0.999992641965,7.35803544509e-06
INT1116,0.999997812654,2.18734622469e-06
INT1117,0.99999976976,2.30239816713e-07
INT1118,0.999999984103,1.58968624005e-08
INT1119,0.9999609781,3.90218998108e-05
INT1120,0.999983471528,1.65284718552e-05
INT1121,0.999957789608,4.22103917979e-05
INT1122,0.999996225627,3.77437343845e-06
INT1123,0.999996610003,3.38999728312e-06
INT1124,0.99999544483,4.55516975183e-06
INT1125,0.999999150128,8.49871635823e-07
INT1126,1.0,3.47958603887e-13
INT1127,0.999994120224,5.87977594096e-06
INT1128,0.999994811573,5.18842738302e-06
INT1129,0.999997397109,2.60289072951e-06
INT1130,0.999997571387,2.42861306003e-06
INT1131,0.999988673486,1.13265144271e-05
INT1132,0.991628861544,0.00837113845635
INT1133,0.986438147532,0.013561852468
INT1134,0.996149547164,0.00385045283643
INT1135,0.998111644067,0.0018883559332
INT1136,0.975879840339,0.0241201596607
INT1137,0.976852454141,0.0231475458589
INT1138,0.97750117875,0.0224988212499
INT1139,0.987756847232,0.0122431527679
INT1140,0.995960017315,0.00403998268512
INT1141,0.999999185603,8.14396828361e-07
INT1142,0.895666938131,0.104333061869
INT1143,0.484313788833,0.515686211167
INT1144,0.495618076775,0.504381923225
INT1145,0.0860648895049,0.913935110495
INT1146,0.925645564949,0.074354435051
INT1147,0.966963708303,0.0330362916974
INT1148,0.632163226167,0.367836773833
INT1149,0.00296396861866,0.997036031381
INT1150,1.97550471735e-05,0.999980244953
INT1151,6.79213263958e-07,0.999999320787
INT1152,0.652367910541,0.347632089459
INT1153,0.666844573041,0.333155426959
INT1154,0.980100506754,0.0198994932464
INT1155,0.97714269885,0.0228573011496
INT1156,0.965490593972,0.0345094060279
INT1157,0.999932532968,6.74670322944e-05
INT1158,0.999987471107,1.25288930245e-05
INT1159,0.999861087717,0.000138912282815
INT1160,0.999736158655,0.000263841345029
INT1161,0.999988770905,1.12290953591e-05
INT1162,0.999977791751,2.22082488541e-05
INT1163,0.999980982064,1.90179355014e-05
INT1164,0.999434510521,0.000565489479093
INT1165,0.999916178128,8.38218720752e-05
INT1166,0.999797251394,0.000202748605597
INT1167,0.998433595385,0.00156640461492
INT1168,0.997846469112,0.00215353088755
INT1169,0.99970250343,0.000297496569992
INT1170,0.999870460428,0.000129539571731
INT1171,0.999995151684,4.8483163819e-06
INT1172,0.999994752358,5.24764173912e-06
INT1173,0.999863177492,0.000136822508329
INT1174,0.00276224592025,0.99723775408
INT1175,5.09305910407e-05,0.999949069409
INT1176,0.000159796661777,0.999840203338
INT1177,8.50890881415e-06,0.999991491091
INT1178,5.11213361689e-05,0.999948878664
INT1179,4.20638520443e-06,0.999995793615
INT1180,7.03943241561e-06,0.999992960568
INT1181,4.1154285744e-06,0.999995884571
INT1182,2.70645405319e-06,0.999997293546
INT1183,7.92996974252e-07,0.999999207003
INT1184,9.4755987463e-07,0.99999905244
INT1185,3.34132217827e-07,0.999999665868
INT1186,2.80839118139e-05,0.999971916088
INT1187,4.23025147896e-06,0.999995769749
INT1188,2.3467532261e-11,0.999999999977
INT1189,5.43628031641e-05,0.999945637197
INT1190,1.77872582017e-05,0.999982212742
INT1191,9.17738965933e-07,0.999999082261
INT1192,3.35573178029e-08,0.999999966443
INT1193,3.68364190422e-08,0.999999963164
INT1194,7.81303056911e-07,0.999999218697
INT1195,0.992916575031,0.00708342496926
INT1196,0.999898239458,0.000101760542086
INT1197,0.999889857388,0.000110142611737
INT1198,0.999966734241,3.32657592214e-05
INT1199,0.999932504952,6.74950480259e-05
INT1200,0.99988606974,0.000113930259796
INT1201,0.999971165135,2.88348646803e-05
INT1202,0.999974215993,2.57840073684e-05
INT1203,0.999993339601,6.6603990635e-06
INT1204,0.999968043318,3.19566824426e-05
INT1205,0.999824276384,0.000175723616084
INT1206,0.999768480227,0.000231519773308
INT1207,0.999957961898,4.20381020425e-05
INT1208,0.999948988256,5.10117444454e-05
INT1209,0.9999879022,1.20977995869e-05
INT1210,0.999965471181,3.45288192308e-05
INT1211,0.999999999528,4.72078567956e-10
INT1212,0.999998416646,1.58335373578e-06
INT1213,0.999984834896,1.51651042853e-05
INT1214,0.999987874661,1.21253393914e-05
INT1215,0.999996104036,3.8959636095e-06
INT1216,0.999985022657,1.49773429485e-05
INT1217,0.999977968189,2.20318110906e-05
INT1218,0.999935149795,6.48502053282e-05
INT1219,0.999924892657,7.51073432097e-05
INT1220,0.999962182689,3.78173114153e-05
INT1221,0.999635295709,0.000364704291337
INT1222,0.999957484561,4.25154386364e-05
INT1223,0.999928142922,7.18570777577e-05
INT1224,0.999991804224,8.19577641625e-06
INT1225,0.999999041147,9.58853167574e-07
