"","0","1"
"1",0.976323013109282,0.0236769868907182
"2",0.98826881259994,0.0117311874000604
"3",0.99981632228231,0.000183677717690388
"4",0.999976245815444,2.37541845560229e-05
"5",0.999969831421962,3.0168578038041e-05
"6",0.999966126326267,3.38736737334534e-05
"7",0.99999557253337,4.42746662965719e-06
"8",0.999974117417997,2.58825820031525e-05
"9",0.999987005990502,1.29940094978292e-05
"10",0.999966598933185,3.34010668149567e-05
"11",0.999987214053263,1.27859467369717e-05
"12",0.999967028521109,3.29714788909108e-05
"13",0.999992951773446,7.04822655412859e-06
"14",0.999997874947612,2.12505238780741e-06
"15",0.99999978233591,2.17664090421028e-07
"16",0.999999979572281,2.04277192239618e-08
"17",0.99996077829767,3.92217023303979e-05
"18",0.999984315436589,1.56845634111315e-05
"19",0.999957991329904,4.20086700960152e-05
"20",0.99999615205477,3.84794523023435e-06
"21",0.999996298520544,3.7014794563732e-06
"22",0.999995494098723,4.50590127687932e-06
"23",0.999999072140364,9.27859635610623e-07
"24",0.999999999998245,1.75545404459386e-12
"25",0.999994698914596,5.30108540398554e-06
"26",0.999995003702215,4.99629778527808e-06
"27",0.999997431694246,2.56830575414054e-06
"28",0.999997564966647,2.43503335266413e-06
"29",0.999987896721046,1.21032789544098e-05
"30",0.987682660090488,0.0123173399095122
"31",0.983466093001895,0.0165339069981054
"32",0.995495319047131,0.00450468095286888
"33",0.997747354189505,0.00225264581049518
"34",0.973705049423717,0.0262949505762826
"35",0.974277623720712,0.0257223762792876
"36",0.974683604496976,0.025316395503024
"37",0.986806791255304,0.0131932087446963
"38",0.996016103635181,0.00398389636481937
"39",0.999998210678431,1.7893215688556e-06
"40",0.891005524737087,0.108994475262913
"41",0.489505398608082,0.510494601391918
"42",0.500052236235894,0.499947763764106
"43",0.0846427934294287,0.915357206570571
"44",0.923762414726481,0.0762375852735191
"45",0.964835235745779,0.0351647642542208
"46",0.620758248047648,0.379241751952352
"47",0.00265444569700652,0.997345554302993
"48",1.96661694863977e-05,0.999980333830514
"49",7.02263409609869e-07,0.99999929773659
"50",0.642830122151256,0.357169877848744
"51",0.657790858785767,0.342209141214233
"52",0.977660868325231,0.0223391316747694
"53",0.974975163440868,0.0250248365591325
"54",0.963933836309006,0.0360661636909941
"55",0.999931167002013,6.88329979874226e-05
"56",0.999987205676826,1.27943231735282e-05
"57",0.999861886272432,0.000138113727567738
"58",0.999737655902098,0.000262344097901928
"59",0.999988877744787,1.11222552128628e-05
"60",0.999978452862687,2.15471373129945e-05
"61",0.999980457370719,1.95426292808558e-05
"62",0.999472305281831,0.000527694718169463
"63",0.999925839118558,7.41608814418388e-05
"64",0.999832216127448,0.000167783872551899
"65",0.998590617298942,0.00140938270105765
"66",0.997957167114273,0.0020428328857267
"67",0.99968325829165,0.000316741708350364
"68",0.999867140222187,0.00013285977781274
"69",0.999994498291055,5.50170894479644e-06
"70",0.999995077871245,4.92212875525058e-06
"71",0.999878942380625,0.000121057619374552
"72",0.00278189990861571,0.997218100091384
"73",5.43619831818903e-05,0.999945638016818
"74",0.000182501924173998,0.999817498075826
"75",1.02783730474914e-05,0.999989721626953
"76",5.65289913775507e-05,0.999943471008622
"77",4.84620574123237e-06,0.999995153794259
"78",7.30591311864759e-06,0.999992694086881
"79",4.72732342775329e-06,0.999995272676572
"80",3.07298599902464e-06,0.999996927014001
"81",8.85018202061461e-07,0.999999114981798
"82",1.07141289210735e-06,0.999998928587108
"83",3.70368818601538e-07,0.999999629631181
"84",3.14596612471203e-05,0.999968540338753
"85",4.00862424855558e-06,0.999995991375751
"86",4.75460629063853e-11,0.999999999952454
"87",6.03441016907731e-05,0.999939655898309
"88",2.02211678816843e-05,0.999979778832118
"89",1.11344016922215e-06,0.999998886559831
"90",2.98840596118596e-08,0.99999997011594
"91",3.14923952811263e-08,0.999999968507605
"92",7.98614076079033e-07,0.999999201385924
"93",0.992783517228002,0.0072164827719983
"94",0.999720151329662,0.000279848670338458
"95",0.999959094310332,4.09056896676364e-05
"96",0.999963968617461,3.60313825385283e-05
"97",0.999932715651859,6.72843481407255e-05
"98",0.999966428091583,3.35719084169147e-05
"99",0.999970943873357,2.90561266431583e-05
"100",0.999991910179888,8.08982011226637e-06
"101",0.999883476410748,0.000116523589251879
"102",0.999998208454163,1.79154583703823e-06
"103",0.99979691617568,0.000203083824319756
"104",0.999829277478426,0.000170722521573674
"105",0.999942918464913,5.70815350867936e-05
"106",0.999944361707175,5.56382928252039e-05
"107",0.999986272667903,1.3727332097496e-05
"108",0.999964438612047,3.55613879533258e-05
"109",0.999999998918299,1.08170071329942e-09
"110",0.999944039190564,5.59608094364455e-05
"111",0.999989094877368,1.09051226320437e-05
"112",0.999989228230839,1.07717691614706e-05
"113",0.999995637162613,4.36283738664996e-06
"114",0.999983686434378,1.63135656218398e-05
"115",0.999978106042017,2.18939579829152e-05
"116",0.999929801304687,7.01986953131782e-05
"117",0.999925689936761,7.43100632394316e-05
"118",0.99996498688541,3.50131145900359e-05
"119",0.999646132119328,0.000353867880671775
"120",0.999956785703105,4.3214296894742e-05
"121",0.999932350020451,6.76499795487335e-05
"122",0.999991579533434,8.42046656555451e-06
"123",0.999998953306393,1.04669360740458e-06
"124",0.964649419723849,0.0353505802761513
"125",0.242456780508618,0.757543219491382
"126",0.241568215172864,0.758431784827136
"127",0.194451329750379,0.805548670249621
"128",0.200948394762348,0.799051605237652
"129",0.878599846615216,0.121400153384784
"130",0.982509882380469,0.0174901176195316
"131",0.999678449439788,0.00032155056021227
"132",0.999973133150616,2.68668493835666e-05
"133",0.999967347316933,3.26526830665723e-05
"134",0.999839789330987,0.000160210669012507
"135",0.999968384967603,3.16150323965916e-05
"136",0.999941798119899,5.82018801007758e-05
"137",0.999526882922596,0.00047311707740447
"138",0.999999521107963,4.78892037175732e-07
"139",0.999999999982567,1.74334277729871e-11
"140",0.000845677874311874,0.999154322125688
"141",5.32131566871139e-05,0.999946786843313
"142",6.46613506932358e-08,0.999999935338649
"143",0.94710888471705,0.0528911152829505
"144",0.0012021226673559,0.998797877332644
"145",2.38499025540066e-05,0.999976150097446
"146",1.31823168343363e-05,0.999986817683166
"147",1.21539734514387e-05,0.999987846026549
"148",0.000284443162043853,0.999715556837956
"149",5.50563480112515e-06,0.999994494365199
"150",3.37457112366621e-12,0.999999999996625
"151",6.40465079761161e-07,0.99999935953492
"152",7.60880124814455e-07,0.999999239119875
"153",3.82528707760174e-06,0.999996174712922
"154",1.4907309410682e-06,0.999998509269059
"155",3.80573344123234e-07,0.999999619426656
"156",1.30839869448003e-06,0.999998691601306
"157",1.95946169566524e-06,0.999998040538304
"158",1.00836520294914e-06,0.999998991634797
"159",1.66261628363841e-06,0.999998337383716
"160",0.00031768705890791,0.999682312941092
"161",3.41454155965653e-07,0.999999658545844
"162",8.23225734719605e-09,0.999999991767743
"163",1.61424367279804e-06,0.999998385756327
"164",3.63315610316285e-07,0.99999963668439
"165",0.03904276951938,0.96095723048062
"166",0.984367558043066,0.0156324419569342
"167",0.990793024703416,0.00920697529658393
"168",0.999201556815751,0.000798443184248703
"169",0.99939394792228,0.000606052077719657
"170",0.997993875224938,0.00200612477506189
"171",0.99786918892034,0.00213081107966004
"172",0.99998114475058,1.885524941982e-05
"173",0.999988648426931,1.13515730693568e-05
"174",0.999988242116855,1.17578831454645e-05
"175",0.999995658259653,4.34174034746967e-06
"176",0.999998568655425,1.43134457487209e-06
"177",0.999991884709962,8.11529003779205e-06
"178",0.999964345259937,3.56547400628059e-05
"179",0.999994631875918,5.36812408178263e-06
"180",0.999996701707015,3.29829298481693e-06
"181",0.9999995409339,4.59066100331527e-07
"182",0.999995277245672,4.72275432742661e-06
"183",0.999998273857031,1.7261429689413e-06
"184",0.99999965265882,3.47341179662536e-07
"185",0.999993051317959,6.94868204122712e-06
"186",0.999985831029581,1.41689704193882e-05
"187",0.999915628570776,8.43714292242004e-05
"188",0.999990204801182,9.79519881780005e-06
"189",0.999988509022604,1.14909773954352e-05
"190",0.999987225126265,1.27748737353895e-05
"191",0.999998075733734,1.92426626625674e-06
"192",0.999877795853861,0.000122204146139386
"193",0.999995798763509,4.20123649126042e-06
"194",0.999993621459242,6.37854075788879e-06
"195",0.999948105833809,5.18941661907326e-05
"196",0.999987542987714,1.24570122859412e-05
"197",0.999998914027115,1.08597288538992e-06
"198",0.999999164338509,8.35661491190876e-07
"199",0.999997506092256,2.49390774404064e-06
"200",0.999999112777944,8.87222056016688e-07
"201",0.999999524400294,4.75599705542652e-07
"202",0.999998405069993,1.59493000660896e-06
"203",0.999997594052938,2.40594706231688e-06
"204",0.99999999971496,2.85039457767845e-10
"205",0.9999984265232,1.5734767996883e-06
"206",0.999999568513342,4.3148665835962e-07
"207",0.999991825936019,8.17406398120804e-06
"208",0.999999085181144,9.14818855763559e-07
"209",0.99949243055158,0.000507569448419585
"210",0.999984421025381,1.55789746192119e-05
"211",0.999981244699943,1.87553000573043e-05
"212",0.999998419488967,1.58051103318948e-06
"213",0.999997451955657,2.54804434301392e-06
"214",0.999996515956785,3.48404321475032e-06
"215",0.999988670746425,1.13292535755256e-05
"216",0.999967889628815,3.21103711854422e-05
"217",0.99998883064978,1.11693502195814e-05
"218",0.999992591023989,7.40897601069553e-06
"219",0.999993079571055,6.92042894487512e-06
